-0.129983 0.966368 0.221896 128000 -1.02723 -0.000106659 0.000125809 -2.63407e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97419 -6.6214e-08 2.67909e-12 -1.29613e-16 2.67932e-12 1.83891e-16 1.48092e-09 2.22267e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.130054 0.96633 0.222017 128000 -1.02722 -0.000106659 0.000125809 -2.63414e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97433 -6.6214e-08 2.77958e-12 -2.86307e-16 2.77938e-12 -5.70582e-16 1.47984e-09 2.22146e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.130125 0.966293 0.222138 128000 -1.0272 -0.000106659 0.000125809 -2.6342e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97448 -6.6214e-08 2.85395e-12 2.06327e-16 2.85418e-12 5.76782e-16 1.47876e-09 2.22025e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.130196 0.966255 0.22226 128000 -1.02718 -0.000106659 0.000125809 -2.63427e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97462 -6.6214e-08 2.7258e-12 6.65768e-18 2.72597e-12 2.91474e-16 1.47714e-09 2.21903e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.130267 0.966218 0.222381 128000 -1.02716 -0.000106659 0.000125809 -2.63433e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97477 -6.6214e-08 2.81315e-12 3.30241e-16 2.81335e-12 6.43535e-16 1.47606e-09 2.21782e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.130906 0.96588 0.223472 128000 -1.02699 -0.000106659 0.000125809 -2.63492e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.97608 -6.6214e-08 2.69796e-12 -2.77505e-16 2.69799e-12 -2.48872e-16 1.46425e-09 2.20697e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.133919 0.964261 0.22862 128000 -1.02617 -0.000106659 0.000125809 -2.63773e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98228 -6.6214e-08 2.58515e-12 4.04475e-17 2.58512e-12 1.1811e-17 1.41095e-09 2.15704e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.133954 0.964241 0.22868 128000 -1.02616 -0.000106659 0.000125809 -2.63777e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98235 -6.6214e-08 2.62932e-12 -2.13957e-16 2.62926e-12 -3.28127e-16 1.41044e-09 2.15647e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.13399 0.964222 0.228741 128000 -1.02615 -0.000106659 0.000125809 -2.6378e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98243 -6.6214e-08 2.66727e-12 -3.51027e-16 2.66722e-12 -4.65207e-16 1.40993e-09 2.1559e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134025 0.964203 0.228801 128000 -1.02615 -0.000106659 0.000125809 -2.63783e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.9825 -6.6214e-08 2.69946e-12 2.52385e-16 2.6994e-12 1.38209e-16 1.40941e-09 2.15532e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.13406 0.964184 0.228862 128000 -1.02613 -0.000106659 0.000125809 -2.63787e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98257 -6.6214e-08 2.52848e-12 2.45518e-16 2.52837e-12 4.62141e-17 1.4084e-09 2.15474e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134096 0.964164 0.228922 128000 -1.02612 -0.000106659 0.000125809 -2.6379e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98265 -6.6214e-08 2.57866e-12 -1.40929e-16 2.5786e-12 -3.11728e-16 1.40789e-09 2.15417e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134167 0.964126 0.229043 128000 -1.02611 -0.000106659 0.000125809 -2.63797e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98279 -6.6214e-08 2.66104e-12 3.03705e-16 2.66093e-12 1.32903e-16 1.40686e-09 2.15303e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134202 0.964106 0.229104 128000 -1.0261 -0.000106659 0.000125809 -2.638e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98286 -6.6214e-08 2.69272e-12 3.25315e-16 2.69267e-12 1.54516e-16 1.40635e-09 2.15246e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134238 0.964087 0.229164 128000 -1.02608 -0.000106659 0.000125809 -2.63803e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98294 -6.6214e-08 2.52223e-12 3.04207e-16 2.52226e-12 2.75818e-16 1.40534e-09 2.15188e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134273 0.964068 0.229225 128000 -1.02608 -0.000106659 0.000125809 -2.63807e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98301 -6.6214e-08 2.57243e-12 1.42312e-16 2.57246e-12 1.99463e-16 1.40483e-09 2.15131e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134308 0.964048 0.229285 128000 -1.02607 -0.000106659 0.000125809 -2.6381e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98308 -6.6214e-08 2.6165e-12 2.66097e-16 2.61647e-12 2.66219e-16 1.40432e-09 2.15074e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134344 0.964029 0.229346 128000 -1.02606 -0.000106659 0.000125809 -2.63813e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98316 -6.6214e-08 2.65443e-12 3.87728e-16 2.65443e-12 4.16364e-16 1.40381e-09 2.15017e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134379 0.96401 0.229406 128000 -1.02605 -0.000106659 0.000125809 -2.63817e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98323 -6.6214e-08 2.68606e-12 3.83814e-16 2.686e-12 3.26907e-16 1.4033e-09 2.1496e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134415 0.963991 0.229467 128000 -1.02604 -0.000106659 0.000125809 -2.6382e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.9833 -6.6214e-08 2.51587e-12 1.49891e-16 2.51607e-12 3.78031e-16 1.40229e-09 2.14902e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134485 0.963952 0.229588 128000 -1.02602 -0.000106659 0.000125809 -2.63827e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98345 -6.6214e-08 2.61011e-12 4.27172e-16 2.61025e-12 7.40876e-16 1.40128e-09 2.14788e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134521 0.963932 0.229648 128000 -1.02601 -0.000106659 0.000125809 -2.6383e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98352 -6.6214e-08 2.64756e-12 -4.5157e-17 2.64776e-12 2.68553e-16 1.40077e-09 2.14731e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134556 0.963913 0.229709 128000 -1.026 -0.000106659 0.000125809 -2.63833e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98359 -6.6214e-08 2.67934e-12 2.19825e-16 2.67957e-12 4.19461e-16 1.40025e-09 2.14674e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134592 0.963894 0.229769 128000 -1.02599 -0.000106659 0.000125809 -2.63837e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98367 -6.6214e-08 2.5098e-12 2.73737e-16 2.50983e-12 2.73602e-16 1.39925e-09 2.14616e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134627 0.963874 0.22983 128000 -1.02598 -0.000106659 0.000125809 -2.6384e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98374 -6.6214e-08 2.55986e-12 3.54883e-16 2.55986e-12 2.97705e-16 1.39874e-09 2.1456e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.134662 0.963855 0.22989 128000 -1.02597 -0.000106659 0.000125809 -2.63843e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98381 -6.6214e-08 2.60345e-12 2.35069e-17 2.60339e-12 -1.19228e-16 1.39824e-09 2.14503e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135016 0.963661 0.230495 128000 -1.02587 -0.000106659 0.000125809 -2.63877e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98454 -6.6214e-08 2.59053e-12 -3.12081e-17 2.59062e-12 1.39947e-16 1.39218e-09 2.13935e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135052 0.963642 0.230556 128000 -1.02586 -0.000106659 0.000125809 -2.6388e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98461 -6.6214e-08 2.62788e-12 -1.15149e-16 2.62796e-12 8.45339e-17 1.39167e-09 2.13879e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135087 0.963622 0.230616 128000 -1.02585 -0.000106659 0.000125809 -2.63883e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98469 -6.6214e-08 2.65921e-12 -6.73154e-17 2.65929e-12 1.03843e-16 1.39116e-09 2.13822e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135123 0.963603 0.230677 128000 -1.02584 -0.000106659 0.000125809 -2.63887e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98476 -6.6214e-08 2.49122e-12 2.81256e-16 2.49122e-12 2.52602e-16 1.39017e-09 2.13765e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135193 0.963564 0.230798 128000 -1.02582 -0.000106659 0.000125809 -2.63894e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98491 -6.6214e-08 2.58408e-12 -8.25925e-17 2.58405e-12 -8.27246e-17 1.38916e-09 2.13652e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135229 0.963544 0.230858 128000 -1.02581 -0.000106659 0.000125809 -2.63897e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98498 -6.6214e-08 2.6213e-12 -2.30173e-16 2.62128e-12 -2.87358e-16 1.38866e-09 2.13596e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135264 0.963525 0.230919 128000 -1.02581 -0.000106659 0.000125809 -2.639e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98505 -6.6214e-08 2.65248e-12 -3.21246e-16 2.65243e-12 -4.3548e-16 1.38815e-09 2.1354e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.1353 0.963505 0.230979 128000 -1.02579 -0.000106659 0.000125809 -2.63904e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98512 -6.6214e-08 2.4848e-12 -1.35471e-16 2.4848e-12 -7.86826e-17 1.38716e-09 2.13483e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135335 0.963486 0.23104 128000 -1.02578 -0.000106659 0.000125809 -2.63907e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.9852 -6.6214e-08 2.53449e-12 2.89905e-16 2.5344e-12 1.75532e-16 1.38666e-09 2.13426e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.13537 0.963466 0.2311 128000 -1.02577 -0.000106659 0.000125809 -2.6391e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98527 -6.6214e-08 2.57762e-12 -2.70746e-17 2.57759e-12 -8.4395e-17 1.38615e-09 2.1337e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135406 0.963447 0.23116 128000 -1.02577 -0.000106659 0.000125809 -2.63914e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98534 -6.6214e-08 2.61476e-12 -3.4668e-16 2.61465e-12 -4.61067e-16 1.38565e-09 2.13314e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135441 0.963428 0.231221 128000 -1.02576 -0.000106659 0.000125809 -2.63917e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98542 -6.6214e-08 2.64616e-12 1.79344e-16 2.64613e-12 6.49607e-17 1.38514e-09 2.13258e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135477 0.963408 0.231281 128000 -1.02574 -0.000106659 0.000125809 -2.6392e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98549 -6.6214e-08 2.47884e-12 9.89877e-17 2.47884e-12 2.12975e-16 1.38415e-09 2.13201e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135547 0.963369 0.231402 128000 -1.02573 -0.000106659 0.000125809 -2.63927e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98564 -6.6214e-08 2.57128e-12 -1.4053e-16 2.57131e-12 -5.50707e-17 1.38315e-09 2.13089e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135583 0.96335 0.231463 128000 -1.02572 -0.000106659 0.000125809 -2.6393e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98571 -6.6214e-08 2.60844e-12 -1.86134e-16 2.60844e-12 -1.00668e-16 1.38265e-09 2.13033e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135618 0.96333 0.231523 128000 -1.02571 -0.000106659 0.000125809 -2.63934e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98578 -6.6214e-08 2.63956e-12 -1.14892e-16 2.6395e-12 -8.64922e-17 1.38214e-09 2.12977e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135653 0.963311 0.231584 128000 -1.0257 -0.000106659 0.000125809 -2.63937e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98585 -6.6214e-08 2.47251e-12 -2.56912e-16 2.47251e-12 -2.85847e-16 1.38116e-09 2.1292e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135689 0.963291 0.231644 128000 -1.02569 -0.000106659 0.000125809 -2.6394e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98593 -6.6214e-08 2.52193e-12 1.19242e-16 2.52193e-12 1.18835e-16 1.38066e-09 2.12864e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135724 0.963271 0.231705 128000 -1.02568 -0.000106659 0.000125809 -2.63944e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.986 -6.6214e-08 2.56493e-12 -1.95641e-16 2.5649e-12 -1.38978e-16 1.38016e-09 2.12808e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.13576 0.963252 0.231765 128000 -1.02567 -0.000106659 0.000125809 -2.63947e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98607 -6.6214e-08 2.60228e-12 3.5799e-16 2.60225e-12 2.43454e-16 1.37966e-09 2.12752e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
-0.135795 0.963232 0.231826 128000 -1.02566 -0.000106659 0.000125809 -2.6395e-05 0.000144038 0 -0.527798 -0.503632 0.863918 1.342e-06 2722 283.16 730 0.4 0.5 0.0065 0.000204089 -2.32164e-07 4.98615 -6.6214e-08 2.63316e-12 2.37298e-16 2.63319e-12 2.08357e-16 1.37915e-09 2.12696e-05 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 -0.0771683 -4.48684 0 1 0 0 0 1 
